text,rating
barang bagus cuma tidak sesuai pesanan saya pesen warna biru datang warna kuning.. tpp gpp makasih gan..,3
"proses cepat, produk sesuai dengan gambar",5
"good barang nya

sesuai",5
oke fast response. smoga sukses!,5
"Barang sesuai digambar. Pelayanan cepat, recomended seller.",4
"Produk telah dterima, warna sesuai pesanan. seller memproses order masuk dng cepat ke pihak ekspedisi. harga brg termasuk paling murah utk tipe ini. thanx",4
"respon cepet. barang sesuai. cuma dari pihak kurir jne nya aja ga bagus,  kurirnya bolak balik rumah tp ga nyampe, udh seminggu statusnya rumah kosong padahal dirumah ada org,  ga nghubungin sama sekali buat ngabarin atau nnya,  ujung2nya saya sendiri yg harus ngambil di kantor jne nya.",4
"Barang sesuai dg gambar dan pesanan, packing rapi dan quick respon",5
barang nya sdh diterima dengan baik tks gan,5
Belum dicoba tapi pengiriman mantap cepat,5
Barang sdh d terima dan sesuai gambar terimakasih seller,4
barang bagus dapat bonus pouch juga respon cepat cuma 2 hari udah sampe mantap gan,5
"barang sudah diterima dengan baik, sesuai gambar, mkasi ka..:)",5
"Barang sudah diterima, gan. Padahal baru order kemarin.  Pelayanan mantap.
Terima kasih. Recommended seller nih !",5
recommended seller............................!,3
"cepat banget sampainya, barangnya ok",5
ggooooooddddd service..........thx,5
"kamus alfalink udah sampai dalam hitungan jam, terima kasih ya",4
"barang sudah di coba n berfungsi, respon penjualan dan pengiriman cepat, puas deh belanja di tk ini, mudah2 an barang nya awet dipakai",5
barang bagus semoga bisa laku di jual bisa minta tolong pengiriman lewat pos,5
pengiriman cukup ontime. packing baik sangat rapat.,4
"bintang yang berbicara, rekomendasi",5
"Packing rapi, sesuai dg gambar. Nyampe nya cepettt",5
kualitas baik dan sesuai dengan keterangan yg di berikan,4
"sesuai pesanaan, baguuussss............",4
Mantap .... good good ..... sip sip sip,5
"ok gan barang sdh diterima,sdh ditest hidup",4
barang sesuai dan pengiriman cepat,5
"fast respons, harga terjangkau, pelayanan memuaskan...thx

recomended",5
barang sudah diterima dan sesuai pesanan.... trims,5
"fast respon, good packing, recommended seller...",5
harus lihat tegak lurus dengan layar lcdnya supaya jelas terlihat angka dan hurup di lcdnya...kalo gak tegak lurus lihatnya lcd kelihatan banyak hitam kotak2 buat tempat karakter hurupnya....,3
terima kasih barang sudah sampe,4
terimakasih pesanan udah smp sesuai warna......,4
Barang sudah diterima..  sesuai dengan pic.. pelayanan cepat mantappp...,5
cepat.. packing rapi.. terima kasih,4
"fast respon, recommended seller",5
Thanks gan atas kerjasama yg baik. Brg sdh dterima dgn sehat wal alfiat..,4
sellernya cepet bgt respon dan kirimnya tks yaa,5
bagus sesuai gambar.. pengiriman 3 hr..thx,5
"barang bagus. pengiriman cepat, n fast respon",5
"Barang cepat sampai, kondisi baru hanya sayangnya warnanya kuning dan juga ada gambar boneka kelinci di cover depannya.",4
memuaskan lah pokoknya.........................,5
Murah... tp ga murahan.. keren... pengiriman cpt,5
"Produk berfungsi dg baik, respon cepat pengiriman cepat.. sukses buat seller",5
Fast delivery dgn grab..sampai dengan selamat kamusnya sesuai dan bagus..,4
"Sesuai dengan deskripsi. Packing rapi. Sayang ga ada bublewrap, jadinya berkurang 1 deh bintangnya hehe.  Tapi kondisi alfalink masih lengkap kok aman terpercaya",4
Mantap barangnya sesuai di gambar,4
Barang sdh diterima mudah 2 an bisa berfungsi bagus dan awet. Trims,5
"Pesanan sudah diterima dengan kondisi baik, terima kasih",5
Product nya cepat sampai dlm keadaan baik,5
mantappppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp,4
pesanan sdh diterima dgn baik. cepat respon. smg sukses !,4
Okieeeeeeeeeeeeeeeeeeeeeee,5
"barang sesuai , respon bgus dan pengiriman cepat",4
Barang diterima dengan kondisi baik,5
top markotop jos gandhos,5
barang sudah diterima utuh..mohon untuk lbh baik lgi pemaketannya,5
barang bagus dan berfungsi dengan baik,5
"produk oke,,,kemasan oke",5
Pengirimannya cepat...barangnya sesuai dengan pesanan...makasih banyak,5
"Product bagus, repon ok 👍👍👍",5
Mantap cepat pengiriman nya:),5
Good Service and product,5
Barangnya sudah nyampek boss....,5
Thanks gan .. barang nya uda sampeb.. bagus lah barangnya,5
"Terimakasih barang sudah sampai tujuan
Mantap....respon penjual oke",5
produk sampai dengan aman .,4
"Barang sudah smpai, penjual fast response, mantaabbbb",5
Terimakasih... barang sudah sampai. Seller luar biasa cepat respon nya,5
"paketnya sdh saya terima sesuai harapan,,, terima kasih,, sukses selalu buat usahanya",4
Ok lumayan bagus.............,4
"Sesuai dengan orderan saya, packing rapi.",5
"Packingannya bagus, sampenya cepeet.",5
"barang udh nyampe,, sesuai pesanan,, oke. mksh",3
Alhamdulillah.barang sampe dg selamat dan cepet,5
Produk sesuai penjelasan good...,4
"Barang sampe, kondisi good, semoga bermanfaat.",5
"Lumayan puas ,barang ok",4
barang Cepet sampai...thanks,5
"Barang sesuai, packing rapi",5
Kereen.. Barang dikirim dihari yg sama.. tksh,5
"Respon cepat, barang ok",4
packing rapi dan semoga barang awet,4
"paket sudah saya terima dengan baik.
seller berhasil melaksanakan sistem bisnis dengan baik.
paket saya terima kurang dari 24 jam, sangat cepat.
kelengkapan paket seperti nota pembelian, kartu garansi dan sebagainya, sangat baik.
paket berfungsi dengan baik.
anak saya pasti senang sekali.
terima kasih banyak.",5
"terimakasih barang sudah sampai,bagus dan rapi",5
Terima kasih respon dan pengiriman nya cepat dan brg nya jg Oky bgt.,5
semoga awet dan bermanfaat. makasih,4
"respon cepat, barang bagus
mantappp",5
Bagus bangettt thank you gan,4
ok.............................................................,4
Barang bagus respon bagus packing rapi semuanya bagus terimakasih,5
"barang bagus, murah, dan cepat sampai",5
"Pengiriman super cepat
Barang ok sejauh ini",5
"Sesuai gambar, barang ori",5
Tidak ada keluhan sesuai spesifikasi,5
"goooood Thanks, sesuai gambar.....",5
Terima kasih. Barangnya sudah sampai. Fast response banget kk nya,5
"Produk sesuai deskripsi, bagus dan baru.",5
chatting pelanggan harap diperhatikan,5
"barang sudah diterima, terima kasih..............",5
barang bagus seller juga responsif. sukses terus ya gan!,5
brang udh nympe dgn slamat......,4
produk yang diterima sesuai dengan gambar,5
Cuma bisa bilang muantap. Lainnya biar bintang yang bicara. Good luck!,5
"Paket pesanan nya sudah saya terima dengan baik.
Pertahankan kelebihan layanan-nya.
Minimalkan kekurangan dari layanan-nya.
Recommended Seller !!!",5
sdh diterima barangnya. terima kasih.,5
pengirimannya cepat.. kualitas baik...,5
"produknya mantap, seller nya fast respon. makasih bos",5
"ok terimakasih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",4
Paket sudah ane terima dengan selamat. Makasie.,5
terima kasih paketnya sudah sampai :),5
responnya cepet..... !! barang sesuai,5
"thank barangnya udah nyampe, ....",5
"Seller fast respon, recomended pokoknya.................",5
kamus sudah diterima.. kiriman cepat.. berfungsi dengan baik.. hanya material.kurang rapii..,3
tanks packing rapih..............,5
Thanks boss kirimannya. Siap-siap orderan selanjutnya ya.,5
barang oke gan...................thanks ya..........................,5
"Baik. Cepat sampe, bakal dicoba",4
"Barang sudah diterima tp blm tes karena bwt kado
Btw thx sudah dkirim :)",5
"Respon cepat dan barang diterima sesuai dengan pesanan, tks",5
gggggggggooooooooooooooooodddddddddddd,4
"barang di bungkus rapi ,sesuai pesanan",4
"barang sesuai deskripsi, barang bagus. thanks ya gan",5
brg sudah sampai.. semoga awet. thanks..,4
Sudah sampaiiii... barang bagus banget... respon juga cepat. Terimakasiiihhhh,5
Barang yang saya terima sesuai,5
"Barang sudah sampai, semoga tahan lama...",5
"tepat waktu, mungkin perlu dideskripsikan dimensi barang secara lebih spesifik",4
6 hr dah smpe d bali...proses cpt...barang bagus...thz.,5
Sesuai dengan pesanan. Siip. Semoga awett.,5
terima kasih. barang nya sudah saya terima.,5
Thanks barang sdh mendarat sesuai pesanan,5
barang mendara dgn sempurna da sprt yg saya harapkan. thx ya,5
"terima kasih sudah dibantu, sukses selalu",5
barang sudah sampai dan alhamdulillah adek sukaa. terima kasih :),5
"walpoun ga ada warna pink, yg penting adek ane demen dahh.. thanks in advance",5
barang sdh sampai thanks........,4
Barang sudah diterima.. Pelayanan cepat dan sesuai ekspektasi.. Thanks,5
"makasih gan, barangnya sudah sampai",4
"Barang sdh diterima dan sesuai dgn pesanan... Pelayanan sangat cepat dan memuaskan...
Recommended seller...",5
lebih ditingkatkan lagi ya kualitas nya,4
"memuaskan dan tanggung jawab , ,senang belanja disini",5
"terima kasih banyak, barang sdah diterima dalam keadaan baik",5
"barang sampai tepat waktu, kualitas sesuai harapan",5
"Barang sesuai Deskripsi
Terimakasih

Sukses selalu Omega Electronic",5
"siph... mantabh,,, easy to use for children",5
oke barang sudah di terima dengan baik...,4
barang sudah keterima dengan aman ......................tanks gan,4
Barang sudah sampai dengan selamat. Tq berat,5
Barang sudah diterima dg baik. Terima kasih ya,5
"barang sdh kami terima dengan baik, terima kasih omega electronic",5
barang bagus dan cepat sampai di tujuan dengan packing yang baik,4
pengiriman cepat  hanya dalam 3 hari sampai ke tujuan,4
"Makasih....
barang sesuai deskripsi,packingan rapi...",5
"Respond seller aga lama, pengirim jg, tapi packaging rapi, barang sampai dan berfungsi dengan baik",4
"Pengiriman cepat,, mantab barangnya",5
Maaaanntaaaabbb gan. Good dah,5
barang sesuai gambar...cepat sampai goodlah...,5
"Fast response bgt, mantap gan",5
"respon cepat, brg sesuai gambar. oke sellernya. sukses gan",5
Sesuai pesanan packing joss mantap cepet sampe,5
"Packaging rapi, sangat memperhatikan konten. Respon cepat, barang sesuai dengan informasi. Thanks!",5
Danke gan..........................,5
terima kasih barang sudah sampai,4
Paketnya Alhamdulillah sudah saya terima dengan baik ya bang paul. pengiriman dan kwalitas seperti biasa sangat memuaskan. terima kasih banyak.,5
Mantap. Oke banget. Tks ya,5
Paket Alhamdulillah sudah saya terima dengan baik. Kwalitas OK mantaaab,5
MANTAAABBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,5
barang sudah saya terima...,5
barang bagus sesuai klaim,5
Barang cept zampe makasih,4
oke lhaa....cepat pengiriman.................,5
"packing rapi, pejualnya ramah..",5
Terima kasih barang sudah diterima,4
"Pesanan sudah sampai gan dengan baik 
Terima kasih gan",5
bagus cepat.............. thank youuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,4
terimakasih. barangkali kalau ada cara penggunaannya yang berbahasa indonesia. soalnya rada bingung makenya. mungkin bisa di PM,4
Barang sudah diterima dengan baik & berfungsi dengan baik. Semoga awet untuk bantu cek mana2 saja yang radiasinya tinggi. Trims atas pelayanan yang bagus.,4
Pesenan sudah sampai tujuan terimkasih,5
Barang cepat sobek tapi masih bisa lah di gunakan,3
Makasih ya paket sudah datang,5
Texs BA asli. Fast delivery,5
"Sorry baru buat ulasan skg. Produk sangat baik. Sudah tmsk batere di dlm nya. Penjual sangat supportive dan membantu. Untuk Tokopedia tolong dicermati kerja sama dgn gojek, driver sangat tidak sopan kepada buyer dan seller.",5
Sangat baik. Sesuai pesanan,5
"barang sesuai deskripsi, packing rapi, pengiriman cepat",5
Respon seller cpt dan baik,5
Produk baik. Pengantaran cepat.,4
Brg ok dan packaging rapi,5
Kualitas baik dan pengiriman cepat :),5
bagus berfungsi dengan baik,5
Terima kasih barangnya sudah sampai,5
"gosend ok, paket rapi, barang berfungsi dengan baik tanpa masalah",5
"barang sesuai dengan deskripsi &amp; gambar, pengiriman cepat.",5
"Respon cepat, barang sesuai dengan ekspektasi, recomended seller.",4
"thx gan produk sesuai, packaging rapi pake bubble wrap",5
Barang sampai dengan cepat dan selamat. Terima kasih,5
Barangnya cepat sampai,5
produk datang dengan cepat dan pembungkusannya rapih,5
"Respon cepat, packing rapih dan kuat, harga juga bagus banget",5
"Bagus, packaging rapih, isi sesuai",5
Barang yang dikirimkan sesuai ekspetasi,5
puas. terima kasih. barangnya sesuai harapan. sampainya cepat. packaging rapih,5
"Good stuff , great packaging",5
"seller fast respond, packing rapi, produk sesuai dengan yang diorder",5
"barang sudah diterima, terima kasih.................",5
"sib, tapi kartu garansinya tidak di cap oleh tokonya",4
"Packingnya rapi banget, produknya juga terjamin keasliannya",5
"Produk sesuai deskripsi, kualitas produk bagus dan pengiriman cukup cepat",5
Recommended seller. Respon cepat dan sangat bertanggung jawab. Thx gan.,5
Barang diterima sesuai deskripsi,5
"Packaging sangat rapih, fast respond",5
"Barang diterima dalam kemasan yang baik, dibuka dan dites untuk fungsi2 standar berjalan normal. Sempat menemukan error ketika utak atik fungsi financial, mungkin ada yang saya lewatkan penjelasan bookletnya. Kalo ada apa-apa saya akan menghubungi seller. Semoga barangnya awet. Keep up the good work",5
"Sebelumnya mau beli yg profesional, tp terlalu mahal jadi yg standar saja, barang yg dikirim sesuai dgn gambar.",4
"sampai dengan baik, barangnya sesuai",5
Paket dikirim dengan cepat walau libur akhir tahun dan tidak ada defect. Recommended,5
packagingnya rapi dan professional,5
"Cepat sampai, dibungkus dengan sangat baik.",5
"Barang sesuai pesanan, proses cepat. Terima kasih",5
barring sesuai spec dan dateng nya cepet,5
sampai dengan selamat. nice...................,5
Barang sudah diterima dgn packaging yg rapih dan calculator sangat terlindungi oleh bubble wrap dan sterofoam tebal. Penjual jg ramah u/ informasi stock. Terima kasih banyakkkk,5
"Barang sesuai,  packaging rapih..",4
"Pengiriman cepat, packaging sangat rapih dengan buble dan kardus. Calculator berfungsi dengan baik",5
"Barang sudah dicoba berfungsi baik, pengiriman cepat h+1 sudah sampai dan packing rapi.",5
"paket sampai dalam kondisi masih tersegel. pemrosesan dan pengiriman barang sangat cepat, h+1 barang sudah diterima. terima kasih!",5
Barang sampai dalam 2 hari dan befungsi,5
Terima kasiiihhhh............,5
Terima kasih....................................,5
Terima kasih ....................,5
biarkan bintang berbicara,5
Very fast delivery and item correct. thnks,5
"harga ok, barnag ok, seller respon cepat",5
"Barang dikirim dengan cepat, packaging sangat bagus dan kualitas barang sesuai pesanan, aseli.",5
"very good product, the product was genuine also.",5
Original Product and deliver on time.good job,5
Packaging sangat rapi walaupun pengiriman agak lama dengan perkiraan.,5
Barang yang datang masih bagus dan datangya tepat waktu.,5
Sampai sehari setelah dikirim. Sampainya jam 16.00 dan di transfer diluar jam kerja hari kemarinnya. Thanks!,5
Ok... thanks....................,5
terima kasih paket sudah saya terima. respon bagus dan cepat.,4
Terima Kasih. Barang saya sudah sampai. Layanan sangat baik!,5
Cepat dan tepat! Recommended seller,5
"respons cepat, pelayanan oke. smoga langganan. makasih.",5
Cakep dah... Lumayan dingin,5
Nggk tau ori apa nggk yg penting berfungsi dan kondisi normal dipakai.moga awet,5
mantap betul topp sesuai deskripsi dan gampang digunakan top abiss thanks!,5
Barang blom di buka. Mudah mudahan bagus dan tidak ada kendala.,5
Paket sudah diterima dengan baik. Kualitas produk mantap. Good. Recommended Seller..,5
"Pertama bingung kok turun terus kirain rusak, tapi ternyata tiap tingkatnya bisa diputer ke kiri untuk lock dan bisa di ketinggian apapun. Tinggi ringan dan ok bahannya.",5
"Tongkatnya kokoh dan kuat, sayang sering keturun, gak bisa dikunci",3
kereeeeenn bangetttt recomended seller,5
"alas nya terlalu tipis, bahan nya juga tipis",3
Ukuran dan warna sesuai dgn deskripsi,5
Respon cepat. Tp produk kurang bagus. Benar benar kw. Spt habis dipilok sepatunya,3
"Paket sudah diterima, terima kasih atas pelayanannya.",5
Brng sesuai pesanan.. Packing rapi dan aman pengiriman cepat... Sesuai hrg... Semoga sukses terus ya,4
Trima kasih barang sudah di terima pengiriman cepat 😊,5
Tepat waktu dn memuaskan,5
maaf gan sebelumnya barang sudah sampai tetapi pas saya buka kondisini nya beda2 saya lan beli 2 yg satu bagus yg satunya tapak nya kebuka jadi saya jahit lagi,3
"barang mendarat dengan selamat, goodlah!!",4
Barang sesuai pesanan.cuma kardusnya bukan setelannya tpi tdk ap2.maksih,4
"Bagus barangnya, sesuai seperti di gambar.",5
Barang sesuai gambar dan pelayanan cepat. Semoga awet 😊,5
Respon cepat barang sesuai deskripsi,5
Rapi.cepat respon dan pengiriman.bagus,5
"Barang bagus, worth it lah dengan harga yg relatif terjangkau. Adik saya suka. Thanks gan...",5
Kualitas lebih rendah dari harganya..seperti product yg dijual dikakilima.. response penjual okay.. product gak oke,3
"Mengecewakan, intinya aku sangat kecewa 😒",1
Barang ok sesuai desc n pict,5
Ccccccccccccccccccccccccccxx,3
Mantap betul bintang 5 keren banget ntar kapan kapan order lagi,5
barang bagus sesuai permintaan,5
Sesuailah dg bintangnya...,3
Barang dah sampai. Barang oke. Packingnya rapi. Terima kasih.,5
"Pengiriman cepat ,,, barang sesuai",5
"Respon cepat dan ramah.. Packing rapi, barang bagus dan sampai dgn selamat 😊",5
"Ukurannya kekecilan, next buat yang lain, lebihin 1 ukuran dari sepatu yang biasa kalian pakai.",2
